trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
NORMAL_03_104_Return_13:05,13:16:02,13:16:02,10,2,,,,,
NORMAL_03_104_Return_15:15,15:15:00,15:15:00,11,1,,,,,
NORMAL_03_104_Return_15:15,15:26:21,15:26:21,10,2,,,,,
NORMAL_03_101_Go_10:30,10:30:00,10:30:00,3,1,,,,,
NORMAL_03_101_Go_10:30,10:38:56,10:38:56,2,2,,,,,
NORMAL_03_102_Go_09:20,09:20:00,09:20:00,10,1,,,,,
NORMAL_03_102_Go_09:20,09:29:29,09:29:29,7,2,,,,,
NORMAL_03_101_Go_22:05,22:05:00,22:05:00,3,1,,,,,
NORMAL_03_101_Go_22:05,22:15:32,22:15:32,2,2,,,,,
NORMAL_03_102_Return_17:30,17:30:00,17:30:00,7,1,,,,,
NORMAL_03_102_Return_17:30,17:43:49,17:43:49,10,2,,,,,
NORMAL_03_104_Return_13:00,13:00:00,13:00:00,11,1,,,,,
NORMAL_03_104_Return_13:00,13:11:02,13:11:02,10,2,,,,,
NORMAL_03_107_Go_11:10,11:10:00,11:10:00,10,1,,,,,
NORMAL_03_107_Go_11:10,11:21:54,11:21:54,2,2,,,,,
NORMAL_03_103_Return_21:45,21:45:00,21:45:00,9,1,,,,,
NORMAL_03_103_Return_21:45,21:55:48,21:55:48,10,2,,,,,
NORMAL_03_107_Return_17:55,17:55:00,17:55:00,2,1,,,,,
NORMAL_03_107_Return_17:55,18:04:39,18:04:39,10,2,,,,,
NORMAL_03_106_Go_07:15,07:15:00,07:15:00,2,1,,,,,
NORMAL_03_106_Go_07:15,07:29:26,07:29:26,13,2,,,,,
NORMAL_03_102_Go_06:55,06:55:00,06:55:00,10,1,,,,,
NORMAL_03_102_Go_06:55,07:05:18,07:05:18,7,2,,,,,
NORMAL_03_103_Return_11:00,11:00:00,11:00:00,9,1,,,,,
NORMAL_03_103_Return_11:00,11:10:07,11:10:07,10,2,,,,,
NORMAL_03_107_Go_12:15,12:15:00,12:15:00,10,1,,,,,
NORMAL_03_107_Go_12:15,12:26:54,12:26:54,2,2,,,,,
NORMAL_03_101_Go_10:40,10:40:00,10:40:00,3,1,,,,,
NORMAL_03_101_Go_10:40,10:48:56,10:48:56,2,2,,,,,
NORMAL_03_101_Return_20:20,20:20:00,20:20:00,2,1,,,,,
NORMAL_03_101_Return_20:20,20:28:05,20:28:05,3,2,,,,,
NORMAL_03_106_Return_14:55,14:55:00,14:55:00,13,1,,,,,
NORMAL_03_106_Return_14:55,15:16:45,15:16:45,2,2,,,,,
NORMAL_03_103_Go_06:55,06:55:00,06:55:00,10,1,,,,,
NORMAL_03_103_Go_06:55,07:08:59,07:08:59,9,2,,,,,
NORMAL_03_104_Return_19:00,19:00:00,19:00:00,11,1,,,,,
NORMAL_03_104_Return_19:00,19:11:21,19:11:21,10,2,,,,,
NORMAL_03_107_Return_16:25,16:25:00,16:25:00,2,1,,,,,
NORMAL_03_107_Return_16:25,16:34:39,16:34:39,10,2,,,,,
NORMAL_03_107_Go_09:50,09:50:00,09:50:00,10,1,,,,,
NORMAL_03_107_Go_09:50,10:01:54,10:01:54,2,2,,,,,
NORMAL_03_103_Return_19:05,19:05:00,19:05:00,9,1,,,,,
NORMAL_03_103_Return_19:05,19:15:48,19:15:48,10,2,,,,,
NORMAL_03_105_Go_14:45,14:45:00,14:45:00,10,1,,,,,
NORMAL_03_105_Go_14:45,14:56:09,14:56:09,3,2,,,,,
NORMAL_03_106_Return_09:20,09:20:00,09:20:00,13,1,,,,,
NORMAL_03_106_Return_09:20,09:41:45,09:41:45,2,2,,,,,
NORMAL_03_104_Go_06:30,06:30:00,06:30:00,10,1,,,,,
NORMAL_03_104_Go_06:30,06:39:21,06:39:21,11,2,,,,,
NORMAL_03_106_Go_16:50,16:50:00,16:50:00,2,1,,,,,
NORMAL_03_106_Go_16:50,17:04:26,17:04:26,13,2,,,,,
NORMAL_03_104_Return_15:00,15:00:00,15:00:00,11,1,,,,,
NORMAL_03_104_Return_15:00,15:11:21,15:11:21,10,2,,,,,
NORMAL_03_103_Return_20:50,20:50:00,20:50:00,9,1,,,,,
NORMAL_03_103_Return_20:50,21:00:48,21:00:48,10,2,,,,,
NORMAL_03_102_Return_16:20,16:20:00,16:20:00,7,1,,,,,
NORMAL_03_102_Return_16:20,16:30:30,16:30:30,10,2,,,,,
NORMAL_03_105_Go_09:15,09:15:00,09:15:00,10,1,,,,,
NORMAL_03_105_Go_09:15,09:26:40,09:26:40,3,2,,,,,
NORMAL_03_103_Go_19:10,19:10:00,19:10:00,10,1,,,,,
NORMAL_03_103_Go_19:10,19:23:59,19:23:59,9,2,,,,,
NORMAL_03_101_Return_12:25,12:25:00,12:25:00,2,1,,,,,
NORMAL_03_101_Return_12:25,12:32:20,12:32:20,3,2,,,,,
NORMAL_03_107_Go_18:30,18:30:00,18:30:00,10,1,,,,,
NORMAL_03_107_Go_18:30,18:41:54,18:41:54,2,2,,,,,
NORMAL_03_102_Go_13:20,13:20:00,13:20:00,10,1,,,,,
NORMAL_03_102_Go_13:20,13:29:52,13:29:52,7,2,,,,,
NORMAL_03_104_Go_07:10,07:10:00,07:10:00,10,1,,,,,
NORMAL_03_104_Go_07:10,07:20:55,07:20:55,11,2,,,,,
NORMAL_03_107_Go_20:55,20:55:00,20:55:00,10,1,,,,,
NORMAL_03_107_Go_20:55,21:06:54,21:06:54,2,2,,,,,
NORMAL_03_103_Return_07:45,07:45:00,07:45:00,9,1,,,,,
NORMAL_03_103_Return_07:45,07:55:48,07:55:48,10,2,,,,,
NORMAL_03_104_Go_12:55,12:55:00,12:55:00,10,1,,,,,
NORMAL_03_104_Go_12:55,13:05:30,13:05:30,11,2,,,,,
NORMAL_03_107_Return_17:40,17:40:00,17:40:00,2,1,,,,,
NORMAL_03_107_Return_17:40,17:49:39,17:49:39,10,2,,,,,
NORMAL_03_102_Return_16:35,16:35:00,16:35:00,7,1,,,,,
NORMAL_03_102_Return_16:35,16:45:30,16:45:30,10,2,,,,,
NORMAL_03_106_Go_13:55,13:55:00,13:55:00,2,1,,,,,
NORMAL_03_106_Go_13:55,14:09:26,14:09:26,13,2,,,,,
NORMAL_03_106_Go_17:00,17:00:00,17:00:00,2,1,,,,,
NORMAL_03_106_Go_17:00,17:14:26,17:14:26,13,2,,,,,
NORMAL_03_101_Go_18:45,18:45:00,18:45:00,3,1,,,,,
NORMAL_03_101_Go_18:45,18:54:05,18:54:05,2,2,,,,,
NORMAL_03_105_Go_22:15,22:15:00,22:15:00,10,1,,,,,
NORMAL_03_105_Go_22:15,22:26:42,22:26:42,3,2,,,,,
NORMAL_03_106_Go_18:20,18:20:00,18:20:00,2,1,,,,,
NORMAL_03_106_Go_18:20,18:34:26,18:34:26,13,2,,,,,
NORMAL_03_103_Return_18:50,18:50:00,18:50:00,9,1,,,,,
NORMAL_03_103_Return_18:50,19:00:48,19:00:48,10,2,,,,,
NORMAL_03_107_Go_07:50,07:50:00,07:50:00,10,1,,,,,
NORMAL_03_107_Go_07:50,08:01:54,08:01:54,2,2,,,,,
NORMAL_03_101_Return_12:50,12:50:00,12:50:00,2,1,,,,,
NORMAL_03_101_Return_12:50,12:57:20,12:57:20,3,2,,,,,
NORMAL_03_104_Return_19:40,19:40:00,19:40:00,11,1,,,,,
NORMAL_03_104_Return_19:40,19:51:21,19:51:21,10,2,,,,,
NORMAL_03_106_Go_09:45,09:45:00,09:45:00,2,1,,,,,
NORMAL_03_106_Go_09:45,09:59:26,09:59:26,13,2,,,,,
NORMAL_03_106_Return_15:35,15:35:00,15:35:00,13,1,,,,,
NORMAL_03_106_Return_15:35,15:56:45,15:56:45,2,2,,,,,
NORMAL_03_106_Go_15:05,15:05:00,15:05:00,2,1,,,,,
NORMAL_03_106_Go_15:05,15:19:26,15:19:26,13,2,,,,,
NORMAL_03_102_Go_14:15,14:15:00,14:15:00,10,1,,,,,
NORMAL_03_102_Go_14:15,14:25:07,14:25:07,7,2,,,,,
NORMAL_03_106_Return_20:45,20:45:00,20:45:00,13,1,,,,,
NORMAL_03_106_Return_20:45,21:06:45,21:06:45,2,2,,,,,
NORMAL_03_102_Go_15:50,15:50:00,15:50:00,10,1,,,,,
NORMAL_03_102_Go_15:50,15:59:48,15:59:48,7,2,,,,,
NORMAL_03_103_Return_09:45,09:45:00,09:45:00,9,1,,,,,
NORMAL_03_103_Return_09:45,09:55:48,09:55:48,10,2,,,,,
NORMAL_03_103_Return_22:10,22:10:00,22:10:00,9,1,,,,,
NORMAL_03_103_Return_22:10,22:20:48,22:20:48,10,2,,,,,
NORMAL_03_103_Go_20:30,20:30:00,20:30:00,10,1,,,,,
NORMAL_03_103_Go_20:30,20:43:59,20:43:59,9,2,,,,,
NORMAL_03_101_Go_21:35,21:35:00,21:35:00,3,1,,,,,
NORMAL_03_101_Go_21:35,21:44:49,21:44:49,2,2,,,,,
NORMAL_03_106_Return_12:30,12:30:00,12:30:00,13,1,,,,,
NORMAL_03_106_Return_12:30,12:51:45,12:51:45,2,2,,,,,
NORMAL_03_107_Return_11:30,11:30:00,11:30:00,2,1,,,,,
NORMAL_03_107_Return_11:30,11:39:39,11:39:39,10,2,,,,,
NORMAL_03_107_Return_19:15,19:15:00,19:15:00,2,1,,,,,
NORMAL_03_107_Return_19:15,19:24:39,19:24:39,10,2,,,,,
NORMAL_03_105_Go_18:15,18:15:00,18:15:00,10,1,,,,,
NORMAL_03_105_Go_18:15,18:29:30,18:29:30,3,2,,,,,
NORMAL_03_102_Go_21:10,21:10:00,21:10:00,10,1,,,,,
NORMAL_03_102_Go_21:10,21:21:56,21:21:56,7,2,,,,,
NORMAL_03_101_Go_13:35,13:35:00,13:35:00,3,1,,,,,
NORMAL_03_101_Go_13:35,13:46:18,13:46:18,2,2,,,,,
NORMAL_03_106_Return_18:40,18:40:00,18:40:00,13,1,,,,,
NORMAL_03_106_Return_18:40,19:01:45,19:01:45,2,2,,,,,
NORMAL_03_107_Go_16:45,16:45:00,16:45:00,10,1,,,,,
NORMAL_03_107_Go_16:45,16:56:54,16:56:54,2,2,,,,,
NORMAL_03_103_Return_15:15,15:15:00,15:15:00,9,1,,,,,
NORMAL_03_103_Return_15:15,15:25:48,15:25:48,10,2,,,,,
NORMAL_03_102_Go_11:35,11:35:00,11:35:00,10,1,,,,,
NORMAL_03_102_Go_11:35,11:44:36,11:44:36,7,2,,,,,
NORMAL_03_102_Return_17:15,17:15:00,17:15:00,7,1,,,,,
NORMAL_03_102_Return_17:15,17:28:49,17:28:49,10,2,,,,,
NORMAL_03_106_Go_09:30,09:30:00,09:30:00,2,1,,,,,
NORMAL_03_106_Go_09:30,09:44:26,09:44:26,13,2,,,,,
NORMAL_03_103_Go_13:25,13:25:00,13:25:00,10,1,,,,,
NORMAL_03_103_Go_13:25,13:38:59,13:38:59,9,2,,,,,
NORMAL_03_102_Go_08:55,08:55:00,08:55:00,10,1,,,,,
NORMAL_03_102_Go_08:55,09:04:46,09:04:46,7,2,,,,,
NORMAL_03_106_Return_12:05,12:05:00,12:05:00,13,1,,,,,
NORMAL_03_106_Return_12:05,12:26:45,12:26:45,2,2,,,,,
NORMAL_03_101_Go_16:30,16:30:00,16:30:00,3,1,,,,,
NORMAL_03_101_Go_16:30,16:38:07,16:38:07,2,2,,,,,
NORMAL_03_101_Go_21:20,21:20:00,21:20:00,3,1,,,,,
NORMAL_03_101_Go_21:20,21:29:49,21:29:49,2,2,,,,,
NORMAL_03_106_Return_21:25,21:25:00,21:25:00,13,1,,,,,
NORMAL_03_106_Return_21:25,21:46:45,21:46:45,2,2,,,,,
NORMAL_03_106_Go_06:50,06:50:00,06:50:00,2,1,,,,,
NORMAL_03_106_Go_06:50,07:04:26,07:04:26,13,2,,,,,
NORMAL_03_105_Return_20:10,20:10:00,20:10:00,3,1,,,,,
NORMAL_03_105_Return_20:10,20:20:31,20:42:36,4,2,,,,,
NORMAL_03_105_Return_20:10,20:48:25,21:16:27,5,3,,,,,
NORMAL_03_105_Return_20:10,21:31:08,21:31:08,10,4,,,,,
NORMAL_03_106_Go_12:35,12:35:00,12:35:00,2,1,,,,,
NORMAL_03_106_Go_12:35,12:49:26,12:49:26,13,2,,,,,
NORMAL_03_101_Go_06:15,06:15:00,06:15:00,3,1,,,,,
NORMAL_03_101_Go_06:15,06:24:01,06:24:01,2,2,,,,,
NORMAL_03_104_Go_17:50,17:50:00,17:50:00,10,1,,,,,
NORMAL_03_104_Go_17:50,18:00:37,18:00:37,11,2,,,,,
NORMAL_03_101_Return_09:55,09:55:00,09:55:00,2,1,,,,,
NORMAL_03_101_Return_09:55,10:01:57,10:01:57,3,2,,,,,
NORMAL_03_106_Return_06:55,06:55:00,06:55:00,13,1,,,,,
NORMAL_03_106_Return_06:55,07:16:45,07:16:45,2,2,,,,,
NORMAL_03_102_Go_20:00,20:00:00,20:00:00,10,1,,,,,
NORMAL_03_102_Go_20:00,20:11:54,20:11:54,7,2,,,,,
NORMAL_03_107_Return_19:05,19:05:00,19:05:00,2,1,,,,,
NORMAL_03_107_Return_19:05,19:14:39,19:14:39,10,2,,,,,
NORMAL_03_103_Return_08:10,08:10:00,08:10:00,9,1,,,,,
NORMAL_03_103_Return_08:10,08:20:48,08:20:48,10,2,,,,,
NORMAL_03_103_Return_09:30,09:30:00,09:30:00,9,1,,,,,
NORMAL_03_103_Return_09:30,09:40:48,09:40:48,10,2,,,,,
NORMAL_03_102_Go_06:45,06:45:00,06:45:00,10,1,,,,,
NORMAL_03_102_Go_06:45,06:55:18,06:55:18,7,2,,,,,
NORMAL_03_103_Go_14:55,14:55:00,14:55:00,10,1,,,,,
NORMAL_03_103_Go_14:55,15:08:59,15:08:59,9,2,,,,,
NORMAL_03_103_Go_16:55,16:55:00,16:55:00,10,1,,,,,
NORMAL_03_103_Go_16:55,17:08:59,17:08:59,9,2,,,,,
NORMAL_03_105_Go_21:45,21:45:00,21:45:00,10,1,,,,,
NORMAL_03_105_Go_21:45,21:59:24,21:59:24,3,2,,,,,
NORMAL_03_104_Return_16:20,16:20:00,16:20:00,11,1,,,,,
NORMAL_03_104_Return_16:20,16:31:21,16:31:21,10,2,,,,,
NORMAL_03_102_Return_09:15,09:15:00,09:15:00,7,1,,,,,
NORMAL_03_102_Return_09:15,09:25:48,09:25:48,10,2,,,,,
NORMAL_03_103_Return_19:55,19:55:00,19:55:00,9,1,,,,,
NORMAL_03_103_Return_19:55,20:05:48,20:05:48,10,2,,,,,
NORMAL_03_103_Go_16:45,16:45:00,16:45:00,10,1,,,,,
NORMAL_03_103_Go_16:45,16:58:59,16:58:59,9,2,,,,,
NORMAL_03_103_Go_11:10,11:10:00,11:10:00,10,1,,,,,
NORMAL_03_103_Go_11:10,11:23:59,11:23:59,9,2,,,,,
NORMAL_03_101_Return_09:45,09:45:00,09:45:00,2,1,,,,,
NORMAL_03_101_Return_09:45,09:51:57,09:51:57,3,2,,,,,
NORMAL_03_104_Return_10:10,10:10:00,10:10:00,11,1,,,,,
NORMAL_03_104_Return_10:10,10:21:12,10:21:12,10,2,,,,,
NORMAL_03_102_Return_13:30,13:30:00,13:30:00,7,1,,,,,
NORMAL_03_102_Return_13:30,13:42:14,13:42:14,10,2,,,,,
NORMAL_03_105_Go_22:00,22:00:00,22:00:00,10,1,,,,,
NORMAL_03_105_Go_22:00,22:11:42,22:11:42,3,2,,,,,
NORMAL_03_104_Return_21:55,21:55:00,21:55:00,11,1,,,,,
NORMAL_03_104_Return_21:55,22:06:21,22:06:21,10,2,,,,,
NORMAL_03_101_Return_11:15,11:15:00,11:15:00,2,1,,,,,
NORMAL_03_101_Return_11:15,11:22:05,11:22:05,3,2,,,,,
NORMAL_03_101_Return_15:15,15:15:00,15:15:00,2,1,,,,,
NORMAL_03_101_Return_15:15,15:22:36,15:22:36,3,2,,,,,
NORMAL_03_103_Go_20:55,20:55:00,20:55:00,10,1,,,,,
NORMAL_03_103_Go_20:55,21:08:59,21:08:59,9,2,,,,,
NORMAL_03_101_Go_14:45,14:45:00,14:45:00,3,1,,,,,
NORMAL_03_101_Go_14:45,14:55:00,14:55:00,2,2,,,,,
NORMAL_03_104_Return_16:50,16:50:00,16:50:00,11,1,,,,,
NORMAL_03_104_Return_16:50,17:01:21,17:01:21,10,2,,,,,
NORMAL_03_103_Go_17:10,17:10:00,17:10:00,10,1,,,,,
NORMAL_03_103_Go_17:10,17:23:59,17:23:59,9,2,,,,,
NORMAL_03_105_Return_11:40,11:40:00,11:40:00,3,1,,,,,
NORMAL_03_105_Return_11:40,11:48:43,11:57:12,4,2,,,,,
NORMAL_03_105_Return_11:40,12:02:10,12:08:47,5,3,,,,,
NORMAL_03_105_Return_11:40,12:34:48,12:34:48,10,4,,,,,
NORMAL_03_104_Go_15:10,15:10:00,15:10:00,10,1,,,,,
NORMAL_03_104_Go_15:10,15:20:37,15:20:37,11,2,,,,,
NORMAL_03_106_Go_13:45,13:45:00,13:45:00,2,1,,,,,
NORMAL_03_106_Go_13:45,13:59:26,13:59:26,13,2,,,,,
NORMAL_03_101_Return_07:05,07:05:00,07:05:00,2,1,,,,,
NORMAL_03_101_Return_07:05,07:12:23,07:12:23,3,2,,,,,
NORMAL_03_102_Go_15:25,15:25:00,15:25:00,10,1,,,,,
NORMAL_03_102_Go_15:25,15:34:48,15:34:48,7,2,,,,,
NORMAL_03_104_Return_18:35,18:35:00,18:35:00,11,1,,,,,
NORMAL_03_104_Return_18:35,18:46:21,18:46:21,10,2,,,,,
NORMAL_03_107_Return_17:05,17:05:00,17:05:00,2,1,,,,,
NORMAL_03_107_Return_17:05,17:14:39,17:14:39,10,2,,,,,
NORMAL_03_106_Return_08:05,08:05:00,08:05:00,13,1,,,,,
NORMAL_03_106_Return_08:05,08:26:45,08:26:45,2,2,,,,,
NORMAL_03_101_Go_12:00,12:00:00,12:00:00,3,1,,,,,
NORMAL_03_101_Go_12:00,12:10:36,12:10:36,2,2,,,,,
NORMAL_03_103_Return_12:20,12:20:00,12:20:00,9,1,,,,,
NORMAL_03_103_Return_12:20,12:30:48,12:30:48,10,2,,,,,
NORMAL_03_103_Go_07:25,07:25:00,07:25:00,10,1,,,,,
NORMAL_03_103_Go_07:25,07:38:59,07:38:59,9,2,,,,,
NORMAL_03_102_Return_11:45,11:45:00,11:45:00,7,1,,,,,
NORMAL_03_102_Return_11:45,11:56:32,11:56:32,10,2,,,,,
NORMAL_03_104_Go_10:45,10:45:00,10:45:00,10,1,,,,,
NORMAL_03_104_Go_10:45,10:55:05,10:55:05,11,2,,,,,
NORMAL_03_105_Go_09:00,09:00:00,09:00:00,10,1,,,,,
NORMAL_03_105_Go_09:00,09:11:40,09:11:40,3,2,,,,,
NORMAL_03_102_Go_10:30,10:30:00,10:30:00,10,1,,,,,
NORMAL_03_102_Go_10:30,10:39:13,10:39:13,7,2,,,,,
NORMAL_03_105_Go_11:45,11:45:00,11:45:00,10,1,,,,,
NORMAL_03_105_Go_11:45,11:56:50,11:56:50,3,2,,,,,
NORMAL_03_106_Go_08:20,08:20:00,08:20:00,2,1,,,,,
NORMAL_03_106_Go_08:20,08:34:26,08:34:26,13,2,,,,,
NORMAL_03_106_Return_20:15,20:15:00,20:15:00,13,1,,,,,
NORMAL_03_106_Return_20:15,20:36:45,20:36:45,2,2,,,,,
NORMAL_03_104_Return_11:40,11:40:00,11:40:00,11,1,,,,,
NORMAL_03_104_Return_11:40,11:50:43,11:50:43,10,2,,,,,
NORMAL_03_102_Go_06:15,06:15:00,06:15:00,10,1,,,,,
NORMAL_03_102_Go_06:15,06:25:18,06:25:18,7,2,,,,,
NORMAL_03_101_Go_08:15,08:15:00,08:15:00,3,1,,,,,
NORMAL_03_101_Go_08:15,08:24:17,08:24:17,2,2,,,,,
NORMAL_03_103_Go_17:50,17:50:00,17:50:00,10,1,,,,,
NORMAL_03_103_Go_17:50,18:03:59,18:03:59,9,2,,,,,
NORMAL_03_105_Return_13:25,13:25:00,13:25:00,3,1,,,,,
NORMAL_03_105_Return_13:25,13:33:15,13:44:10,4,2,,,,,
NORMAL_03_105_Return_13:25,13:48:25,14:04:15,5,3,,,,,
NORMAL_03_105_Return_13:25,14:17:28,14:17:28,10,4,,,,,
NORMAL_03_107_Go_16:40,16:40:00,16:40:00,10,1,,,,,
NORMAL_03_107_Go_16:40,16:51:54,16:51:54,2,2,,,,,
NORMAL_03_106_Go_07:30,07:30:00,07:30:00,2,1,,,,,
NORMAL_03_106_Go_07:30,07:44:26,07:44:26,13,2,,,,,
NORMAL_03_107_Go_14:55,14:55:00,14:55:00,10,1,,,,,
NORMAL_03_107_Go_14:55,15:06:54,15:06:54,2,2,,,,,
NORMAL_03_104_Go_21:10,21:10:00,21:10:00,10,1,,,,,
NORMAL_03_104_Go_21:10,21:20:37,21:20:37,11,2,,,,,
NORMAL_03_106_Return_14:05,14:05:00,14:05:00,13,1,,,,,
NORMAL_03_106_Return_14:05,14:26:45,14:26:45,2,2,,,,,
NORMAL_03_106_Return_10:15,10:15:00,10:15:00,13,1,,,,,
NORMAL_03_106_Return_10:15,10:36:45,10:36:45,2,2,,,,,
NORMAL_03_103_Return_06:20,06:20:00,06:20:00,9,1,,,,,
NORMAL_03_103_Return_06:20,06:30:48,06:30:48,10,2,,,,,
NORMAL_03_104_Return_07:05,07:05:00,07:05:00,11,1,,,,,
NORMAL_03_104_Return_07:05,07:16:18,07:16:18,10,2,,,,,
NORMAL_03_107_Go_08:45,08:45:00,08:45:00,10,1,,,,,
NORMAL_03_107_Go_08:45,08:56:54,08:56:54,2,2,,,,,
NORMAL_03_106_Go_17:40,17:40:00,17:40:00,2,1,,,,,
NORMAL_03_106_Go_17:40,17:54:26,17:54:26,13,2,,,,,
NORMAL_03_104_Return_20:35,20:35:00,20:35:00,11,1,,,,,
NORMAL_03_104_Return_20:35,20:46:21,20:46:21,10,2,,,,,
NORMAL_03_107_Go_08:15,08:15:00,08:15:00,10,1,,,,,
NORMAL_03_107_Go_08:15,08:26:54,08:26:54,2,2,,,,,
NORMAL_03_106_Return_14:45,14:45:00,14:45:00,13,1,,,,,
NORMAL_03_106_Return_14:45,15:06:45,15:06:45,2,2,,,,,
NORMAL_03_104_Go_17:35,17:35:00,17:35:00,10,1,,,,,
NORMAL_03_104_Go_17:35,17:45:37,17:45:37,11,2,,,,,
NORMAL_03_107_Return_09:40,09:40:00,09:40:00,2,1,,,,,
NORMAL_03_107_Return_09:40,09:49:39,09:49:39,10,2,,,,,
NORMAL_03_101_Go_21:50,21:50:00,21:50:00,3,1,,,,,
NORMAL_03_101_Go_21:50,21:59:49,21:59:49,2,2,,,,,
NORMAL_03_106_Go_14:20,14:20:00,14:20:00,2,1,,,,,
NORMAL_03_106_Go_14:20,14:34:26,14:34:26,13,2,,,,,
NORMAL_03_105_Return_14:40,14:40:00,14:40:00,3,1,,,,,
NORMAL_03_105_Return_14:40,14:48:52,15:01:03,4,2,,,,,
NORMAL_03_105_Return_14:40,15:05:37,15:12:11,5,3,,,,,
NORMAL_03_105_Return_14:40,15:25:12,15:25:12,10,4,,,,,
NORMAL_03_104_Return_17:05,17:05:00,17:05:00,11,1,,,,,
NORMAL_03_104_Return_17:05,17:16:21,17:16:21,10,2,,,,,
NORMAL_03_107_Return_21:00,21:00:00,21:00:00,2,1,,,,,
NORMAL_03_107_Return_21:00,21:09:39,21:09:39,10,2,,,,,
NORMAL_03_101_Return_13:30,13:30:00,13:30:00,2,1,,,,,
NORMAL_03_101_Return_13:30,13:38:47,13:38:47,3,2,,,,,
NORMAL_03_106_Go_12:25,12:25:00,12:25:00,2,1,,,,,
NORMAL_03_106_Go_12:25,12:39:26,12:39:26,13,2,,,,,
NORMAL_03_102_Return_09:55,09:55:00,09:55:00,7,1,,,,,
NORMAL_03_102_Return_09:55,10:05:48,10:05:48,10,2,,,,,
NORMAL_03_105_Return_09:25,09:25:00,09:25:00,3,1,,,,,
NORMAL_03_105_Return_09:25,09:34:39,09:41:24,4,2,,,,,
NORMAL_03_105_Return_09:25,09:47:01,10:00:09,5,3,,,,,
NORMAL_03_105_Return_09:25,10:25:33,10:25:33,10,4,,,,,
NORMAL_03_106_Go_15:00,15:00:00,15:00:00,2,1,,,,,
NORMAL_03_106_Go_15:00,15:14:26,15:14:26,13,2,,,,,
NORMAL_03_105_Go_15:00,15:00:00,15:00:00,10,1,,,,,
NORMAL_03_105_Go_15:00,15:11:14,15:11:14,3,2,,,,,
NORMAL_03_103_Go_18:40,18:40:00,18:40:00,10,1,,,,,
NORMAL_03_103_Go_18:40,18:53:59,18:53:59,9,2,,,,,
NORMAL_03_103_Go_10:30,10:30:00,10:30:00,10,1,,,,,
NORMAL_03_103_Go_10:30,10:43:59,10:43:59,9,2,,,,,
NORMAL_03_103_Go_11:20,11:20:00,11:20:00,10,1,,,,,
NORMAL_03_103_Go_11:20,11:33:59,11:33:59,9,2,,,,,
NORMAL_03_103_Return_17:55,17:55:00,17:55:00,9,1,,,,,
NORMAL_03_103_Return_17:55,18:05:48,18:05:48,10,2,,,,,
NORMAL_03_103_Return_21:05,21:05:00,21:05:00,9,1,,,,,
NORMAL_03_103_Return_21:05,21:15:48,21:15:48,10,2,,,,,
NORMAL_03_107_Go_07:35,07:35:00,07:35:00,10,1,,,,,
NORMAL_03_107_Go_07:35,07:46:54,07:46:54,2,2,,,,,
NORMAL_03_102_Go_12:55,12:55:00,12:55:00,10,1,,,,,
NORMAL_03_102_Go_12:55,13:04:37,13:04:37,7,2,,,,,
NORMAL_03_105_Go_18:45,18:45:00,18:45:00,10,1,,,,,
NORMAL_03_105_Go_18:45,18:59:30,18:59:30,3,2,,,,,
NORMAL_03_103_Return_16:20,16:20:00,16:20:00,9,1,,,,,
NORMAL_03_103_Return_16:20,16:30:48,16:30:48,10,2,,,,,
NORMAL_03_106_Return_07:50,07:50:00,07:50:00,13,1,,,,,
NORMAL_03_106_Return_07:50,08:11:45,08:11:45,2,2,,,,,
NORMAL_03_106_Go_17:45,17:45:00,17:45:00,2,1,,,,,
NORMAL_03_106_Go_17:45,17:59:26,17:59:26,13,2,,,,,
NORMAL_03_102_Go_18:45,18:45:00,18:45:00,10,1,,,,,
NORMAL_03_102_Go_18:45,18:56:02,18:56:02,7,2,,,,,
NORMAL_03_107_Go_12:05,12:05:00,12:05:00,10,1,,,,,
NORMAL_03_107_Go_12:05,12:16:54,12:16:54,2,2,,,,,
NORMAL_03_104_Return_15:05,15:05:00,15:05:00,11,1,,,,,
NORMAL_03_104_Return_15:05,15:16:21,15:16:21,10,2,,,,,
NORMAL_03_101_Return_12:20,12:20:00,12:20:00,2,1,,,,,
NORMAL_03_101_Return_12:20,12:27:20,12:27:20,3,2,,,,,
NORMAL_03_101_Go_12:30,12:30:00,12:30:00,3,1,,,,,
NORMAL_03_101_Go_12:30,12:40:36,12:40:36,2,2,,,,,
NORMAL_03_107_Go_19:10,19:10:00,19:10:00,10,1,,,,,
NORMAL_03_107_Go_19:10,19:21:54,19:21:54,2,2,,,,,
NORMAL_03_101_Return_13:40,13:40:00,13:40:00,2,1,,,,,
NORMAL_03_101_Return_13:40,13:48:47,13:48:47,3,2,,,,,
NORMAL_03_102_Return_19:30,19:30:00,19:30:00,7,1,,,,,
NORMAL_03_102_Return_19:30,19:42:45,19:42:45,10,2,,,,,
NORMAL_03_102_Return_20:10,20:10:00,20:10:00,7,1,,,,,
NORMAL_03_102_Return_20:10,20:23:05,20:23:05,10,2,,,,,
NORMAL_03_106_Go_11:15,11:15:00,11:15:00,2,1,,,,,
NORMAL_03_106_Go_11:15,11:29:26,11:29:26,13,2,,,,,
NORMAL_03_104_Return_07:40,07:40:00,07:40:00,11,1,,,,,
